Parliament,ParliamentName,State,TotalRegisteredVoters,TotalVotersTurnedOut,VotingPercentage,SpoiledRejectedVotes,UnreturnedBallots,Majority,MalayVoters,PercentageMalayVoters,ChineseVoters,PercentageChineseVoters,IndianVoters,PercentageIndianVoters,IndigenousVoters,PercentageIndigenousVoters,NativeVoters,PercentageNativeVoters,OtherVoters,PercentageOtherVoters,CandidateName,Coalition,Party,TotalCandidatesContested,TotalVotesForCandidate,Won,PreviousMPName,TotalVotesLastElection,LastElectionCoalition,LastElectionMajority,state,Population (Thousands)
P79, lipis,pahang,47146,36343,77.09,388,100,6118,36896,78.26,6935,14.71,2348,4.98,0,0,547,1.16,89,0.19,DATUK SERI ABDUL RAHMAN MOHAMAD,BN,UMNO,4,17672,1,ABDUL RAHMAN  MOHAMAD,13995,BN,6569,pahang,51561.299999999996
P80,raub,pahang,75105,57088,76.01,733,120,4357,39122,52.09,27428,36.52,4657,6.2,0,0,3282,4.37,623,0.83,CHOW YU HUI,PH,DAP,4,21613,1,TENGKU ZULPURI SHAH,20659,PH,3159,pahang,51561.299999999996
P80,raub,pahang,75105,57088,76.01,733,120,4357,39122,52.09,27428,36.52,4657,6.2,0,0,3282,4.37,623,0.83,NORKHAIRUL ANUAR MOHAMED NOR,PEJUANG,PEJUANG,4,427,0,TENGKU ZULPURI SHAH,20659,PH,3159,pahang,51561.299999999996
P80,raub,pahang,75105,57088,76.01,733,120,4357,39122,52.09,27428,36.52,4657,6.2,0,0,3282,4.37,623,0.83,DATUK CHONG SIN WOON,BN,MCA,4,16939,0,TENGKU ZULPURI SHAH,20659,PH,3159,pahang,51561.299999999996
P80,raub,pahang,75105,57088,76.01,733,120,4357,39122,52.09,27428,36.52,4657,6.2,0,0,3282,4.37,623,0.83,DATUK MOHD FAKRUNIZAM IBRAHIM,PN,BERSATU,4,17256,0,TENGKU ZULPURI SHAH,20659,PH,3159,pahang,51561.299999999996
P81,jerantut,pahang,87064,67774,77.84,838,0,8092,71564,82.2,10232,11.75,2131,2.45,0,0,2338,2.69,799,0.92,HASSAN BASRI AWANG MAT DAHAN,PH,PKR,3,11444,0,AHMAD NAZLAN,22640,BN,5908,pahang,51561.299999999996
P81,jerantut,pahang,87064,67774,77.84,838,0,8092,71564,82.2,10232,11.75,2131,2.45,0,0,2338,2.69,799,0.92,MOHD ZUKARMI ABU BAKAR,BN,UMNO,3,23609,0,AHMAD NAZLAN,22640,BN,5908,pahang,51561.299999999996
P81,jerantut,pahang,87064,67774,77.84,838,0,8092,71564,82.2,10232,11.75,2131,2.45,0,0,2338,2.69,799,0.92,KHAIRIL NIZAM KHIRUDIN,PN,PAS,3,31701,1,AHMAD NAZLAN,22640,BN,5908,pahang,51561.299999999996
P82,indera mahkota,pahang,120549,94446,78.35,783,0,8399,81290,67.43,30528,25.32,6682,5.54,0,0,112,0.09,1852,1.54,MOHAMAD NOR SUNDARI,PEJUANG,PEJUANG,4,1864,0,DATUK SAIFUDDIN  ABDULLAH,28578,PH,10950,pahang,51561.299999999996
P82,indera mahkota,pahang,120549,94446,78.35,783,0,8399,81290,67.43,30528,25.32,6682,5.54,0,0,112,0.09,1852,1.54,SAIFUDDIN ABDULLAH,PN,BERSATU,4,41692,1,DATUK SAIFUDDIN  ABDULLAH,28578,PH,10950,pahang,51561.299999999996
P82,indera mahkota,pahang,120549,94446,78.35,783,0,8399,81290,67.43,30528,25.32,6682,5.54,0,0,112,0.09,1852,1.54,ZURAIDI ISMAIL,PH,PKR,4,33293,0,DATUK SAIFUDDIN  ABDULLAH,28578,PH,10950,pahang,51561.299999999996
P82,indera mahkota,pahang,120549,94446,78.35,783,0,8399,81290,67.43,30528,25.32,6682,5.54,0,0,112,0.09,1852,1.54,QUEK TAI SEONG,BN,MCA,4,16530,0,DATUK SAIFUDDIN  ABDULLAH,28578,PH,10950,pahang,51561.299999999996
P83,kuantan,pahang,87597,68515,78.22,631,0,2866,60599,69.18,22890,26.13,2806,3.2,0,0,198,0.23,1072,1.22,AB HAMID   MOHD NAZAHAR,BN,UMNO,4,19114,0,FUZIAH SALLEH,22807,PH,8111,pahang,51561.299999999996
P83,kuantan,pahang,87597,68515,78.22,631,0,2866,60599,69.18,22890,26.13,2806,3.2,0,0,198,0.23,1072,1.22,FUZIAH  SALLEH,PH,PKR,4,22648,0,FUZIAH SALLEH,22807,PH,8111,pahang,51561.299999999996
P83,kuantan,pahang,87597,68515,78.22,631,0,2866,60599,69.18,22890,26.13,2806,3.2,0,0,198,0.23,1072,1.22,WAN RAZALI  WAN NOR,PN,PAS,4,25514,1,FUZIAH SALLEH,22807,PH,8111,pahang,51561.299999999996
P83,kuantan,pahang,87597,68515,78.22,631,0,2866,60599,69.18,22890,26.13,2806,3.2,0,0,198,0.23,1072,1.22,ANUAR TAJUDDIN,PEJUANG,PEJUANG,4,486,0,FUZIAH SALLEH,22807,PH,8111,pahang,51561.299999999996
P84,paya besar,pahang,79744,62768,78.71,678,0,1317,66971,83.98,8746,10.97,1523,1.91,0,0,1256,1.58,1209,1.52,AIREROSHAIRI ROSLAN,PN,PAS,4,25582,0,MOHD SHAHAR ABDULLAH,19033,BN,5742,pahang,51561.299999999996
P84,paya besar,pahang,79744,62768,78.71,678,0,1317,66971,83.98,8746,10.97,1523,1.91,0,0,1256,1.58,1209,1.52,ROSMINAHAR MOHD AMIN,PEJUANG,PEJUANG,4,310,0,MOHD SHAHAR ABDULLAH,19033,BN,5742,pahang,51561.299999999996
P84,paya besar,pahang,79744,62768,78.71,678,0,1317,66971,83.98,8746,10.97,1523,1.91,0,0,1256,1.58,1209,1.52,AHMAD AZAM MOHAMAD SALLEH,PH,AMANAH,4,9192,0,MOHD SHAHAR ABDULLAH,19033,BN,5742,pahang,51561.299999999996
P84,paya besar,pahang,79744,62768,78.71,678,0,1317,66971,83.98,8746,10.97,1523,1.91,0,0,1256,1.58,1209,1.52,MOHD SHAHAR ABDULLAH,BN,UMNO,4,26899,1,MOHD SHAHAR ABDULLAH,19033,BN,5742,pahang,51561.299999999996
P85,pekan,pahang,119521,94618,79.16,1350,0,8949,101517,84.94,2110,1.77,841,0.7,0,0,11225,9.39,3828,3.2,SH MOHMED PUZI  SH ALI,BN,UMNO,5,47418,1,NAJIB  RAZAK,43854,BN,24859,pahang,51561.299999999996
P85,pekan,pahang,119521,94618,79.16,1350,0,8949,101517,84.94,2110,1.77,841,0.7,0,0,11225,9.39,3828,3.2,MOHD NAIM   ZAINAL ABIDIN,PH,PKR,5,6316,0,NAJIB  RAZAK,43854,BN,24859,pahang,51561.299999999996
P85,pekan,pahang,119521,94618,79.16,1350,0,8949,101517,84.94,2110,1.77,841,0.7,0,0,11225,9.39,3828,3.2,MOHD FADHIL NOOR  ABDUL KARIM,PN ,PAS,5,38469,0,NAJIB  RAZAK,43854,BN,24859,pahang,51561.299999999996
P85,pekan,pahang,119521,94618,79.16,1350,0,8949,101517,84.94,2110,1.77,841,0.7,0,0,11225,9.39,3828,3.2,TENGKU ZAINUL HISHAM TENGKU HUSSIN,BEBAS,BEBAS,5,366,0,NAJIB  RAZAK,43854,BN,24859,pahang,51561.299999999996
P85,pekan,pahang,119521,94618,79.16,1350,0,8949,101517,84.94,2110,1.77,841,0.7,0,0,11225,9.39,3828,3.2,MOHAMMAD RADHI ABDUL RAZAK,PEJUANG,PEJUANG,5,472,0,NAJIB  RAZAK,43854,BN,24859,pahang,51561.299999999996
P86,maran,pahang,53193,41665,78.33,422,0,1821,47527,89.35,3087,5.8,728,1.37,0,0,1238,2.33,613,1.15,MUHAMAD HAFIZ ISHAK,BEBAS,BEBAS,4,166,0,ISMAIL  ABD MUTTALIB,16064,BN,3763,pahang,51561.299999999996
P86,maran,pahang,53193,41665,78.33,422,0,1821,47527,89.35,3087,5.8,728,1.37,0,0,1238,2.33,613,1.15,SHAHANIZA SHAMSUDDIN,BN,UMNO,4,17779,0,ISMAIL  ABD MUTTALIB,16064,BN,3763,pahang,51561.299999999996
P86,maran,pahang,53193,41665,78.33,422,0,1821,47527,89.35,3087,5.8,728,1.37,0,0,1238,2.33,613,1.15,ISMAIL ABD MUTTALIB,PN,PAS,4,19600,1,ISMAIL  ABD MUTTALIB,16064,BN,3763,pahang,51561.299999999996
P86,maran,pahang,53193,41665,78.33,422,0,1821,47527,89.35,3087,5.8,728,1.37,0,0,1238,2.33,613,1.15,AHMAD SHUHOR AWANG,PH,AMANAH,4,3547,0,ISMAIL  ABD MUTTALIB,16064,BN,3763,pahang,51561.299999999996
P87,kuala krau,pahang,60553,48448,80.01,595,100,1024,53679,88.65,1515,2.5,1249,2.06,0,0,3649,6.03,461,0.76,DATUK SERI DR ISMAIL MOHAMED SAID,BN,UMNO,4,21481,0,ISMAIL MOHAMED  SAID,18058,BN,2876,pahang,51561.299999999996
P87,kuala krau,pahang,60553,48448,80.01,595,100,1024,53679,88.65,1515,2.5,1249,2.06,0,0,3649,6.03,461,0.76,KAMAL ASHAARI,PN,PAS,4,22505,1,ISMAIL MOHAMED  SAID,18058,BN,2876,pahang,51561.299999999996
P87,kuala krau,pahang,60553,48448,80.01,595,100,1024,53679,88.65,1515,2.5,1249,2.06,0,0,3649,6.03,461,0.76,JUHARI OSMAN,PH,AMANAH,4,3593,0,ISMAIL MOHAMED  SAID,18058,BN,2876,pahang,51561.299999999996
P87,kuala krau,pahang,60553,48448,80.01,595,100,1024,53679,88.65,1515,2.5,1249,2.06,0,0,3649,6.03,461,0.76,DATUK DR SHAHRUDDIN MOHAMED SALLEH,PEJUANG,PEJUANG,4,174,0,ISMAIL MOHAMED  SAID,18058,BN,2876,pahang,51561.299999999996
P88,temerloh,pahang,106829,83612,78.27,759,0,5520,70825,66.3,22388,20.96,8634,8.08,0,0,1478,1.38,3481,3.26,MOHD SHARKAR SHAMSUDIN,BN,UMNO,4,25191,0,ANUAR TAHIR,23998,PH,1904,pahang,51561.299999999996
P88,temerloh,pahang,106829,83612,78.27,759,0,5520,70825,66.3,22388,20.96,8634,8.08,0,0,1478,1.38,3481,3.26,SALAMIAH MOHD NOR,PN,PAS,4,30929,1,ANUAR TAHIR,23998,PH,1904,pahang,51561.299999999996
P88,temerloh,pahang,106829,83612,78.27,759,0,5520,70825,66.3,22388,20.96,8634,8.08,0,0,1478,1.38,3481,3.26,MOHD HASBIE MUDA,PH,AMANAH,4,25409,0,ANUAR TAHIR,23998,PH,1904,pahang,51561.299999999996
P88,temerloh,pahang,106829,83612,78.27,759,0,5520,70825,66.3,22388,20.96,8634,8.08,0,0,1478,1.38,3481,3.26,AMINUDDIN YAHAYA,PEJUANG,GAGASAN BANGSA,4,1108,0,ANUAR TAHIR,23998,PH,1904,pahang,51561.299999999996
P89,bentong,pahang,87110,67452,77.43,675,0,692,43026,49.39,32952,37.83,7894,9.06,0,0,2332,2.68,906,1.04,MOHD KHALIL ABDUL HAMID,BEBAS,BEBAS,5,168,0,WONG TACK,25716,PH,2032,pahang,51561.299999999996
P89,bentong,pahang,87110,67452,77.43,675,0,692,43026,49.39,32952,37.83,7894,9.06,0,0,2332,2.68,906,1.04,YOUNG SYEFURA OTHMAN,PH,DAP,5,25075,1,WONG TACK,25716,PH,2032,pahang,51561.299999999996
P89,bentong,pahang,87110,67452,77.43,675,0,692,43026,49.39,32952,37.83,7894,9.06,0,0,2332,2.68,906,1.04,LIOW TIONG LAI,BN,MCA,5,24383,0,WONG TACK,25716,PH,2032,pahang,51561.299999999996
P89,bentong,pahang,87110,67452,77.43,675,0,692,43026,49.39,32952,37.83,7894,9.06,0,0,2332,2.68,906,1.04,ROSLAN HASSAN,PN,BERSATU,5,16233,0,WONG TACK,25716,PH,2032,pahang,51561.299999999996
P89,bentong,pahang,87110,67452,77.43,675,0,692,43026,49.39,32952,37.83,7894,9.06,0,0,2332,2.68,906,1.04,WONG TACK,BEBAS,BEBAS,5,798,0,WONG TACK,25716,PH,2032,pahang,51561.299999999996
P90,bera,pahang,77721,60507,77.85,814,0,16695,48621,62.56,21109,27.16,2800,3.6,0,0,3969,5.11,1222,1.57,ASMAWI HARUN,PN,BERSATU,3,12719,0,DATUK SERI ISMAIL  SABRI YAAKOB,20760,BN,2311,pahang,51561.299999999996
P90,bera,pahang,77721,60507,77.85,814,0,16695,48621,62.56,21109,27.16,2800,3.6,0,0,3969,5.11,1222,1.57,ISMAIL SABRI YAAKOB,BN,UMNO,3,31762,1,DATUK SERI ISMAIL  SABRI YAAKOB,20760,BN,2311,pahang,51561.299999999996
P90,bera,pahang,77721,60507,77.85,814,0,16695,48621,62.56,21109,27.16,2800,3.6,0,0,3969,5.11,1222,1.57,ABAS AWANG,PH,PKR,3,15067,0,DATUK SERI ISMAIL  SABRI YAAKOB,20760,BN,2311,pahang,51561.299999999996
P91,rompin,pahang,86131,68233,79.22,1129,0,1438,74146,86.09,2172,2.52,780,0.91,0,0,10684,12.4,1342,1.56,HAMIZI HUSSAIN,BEBAS,BEBAS,4,408,0,HASAN  ARIFIN,26628,BN,11395,pahang,51561.299999999996
P91,rompin,pahang,86131,68233,79.22,1129,0,1438,74146,86.09,2172,2.52,780,0.91,0,0,10684,12.4,1342,1.56,HASAN ARIFIN,BN,UMNO,4,30151,0,HASAN  ARIFIN,26628,BN,11395,pahang,51561.299999999996
P91,rompin,pahang,86131,68233,79.22,1129,0,1438,74146,86.09,2172,2.52,780,0.91,0,0,10684,12.4,1342,1.56,ABDUL KHALIB ABDULLAH,PN,BERSATU,4,31589,1,HASAN  ARIFIN,26628,BN,11395,pahang,51561.299999999996
P91,rompin,pahang,86131,68233,79.22,1129,0,1438,74146,86.09,2172,2.52,780,0.91,0,0,10684,12.4,1342,1.56,ERMAN SHAH JAIOS,PH,PKR,4,4779,0,HASAN  ARIFIN,26628,BN,11395,pahang,51561.299999999996
P92,sabak bernam,selangor,51615,41485,80.37,62,0,5056,41978,81.33,6725,13.03,2514,4.87,0,0,0,0,397,0.77,DATUK SERI EIZLAN YUSOF,PEJUANG,PEJUANG,4,460,0,MOHD FASIAH MOHD FAKEH,12862,BN,1674,selangor,226107.90000000002
P92,sabak bernam,selangor,51615,41485,80.37,62,0,5056,41978,81.33,6725,13.03,2514,4.87,0,0,0,0,397,0.77,ABD RAHMAN  BAKRI,BN,UMNO,4,12917,0,MOHD FASIAH MOHD FAKEH,12862,BN,1674,selangor,226107.90000000002
P92,sabak bernam,selangor,51615,41485,80.37,62,0,5056,41978,81.33,6725,13.03,2514,4.87,0,0,0,0,397,0.77,KALAM SALAN,PN,BERSATU,4,17973,1,MOHD FASIAH MOHD FAKEH,12862,BN,1674,selangor,226107.90000000002
P92,sabak bernam,selangor,51615,41485,80.37,62,0,5056,41978,81.33,6725,13.03,2514,4.87,0,0,0,0,397,0.77,SHAMSUL MA'ARIF ISMAIL,PH,AMANAH,4,9627,0,MOHD FASIAH MOHD FAKEH,12862,BN,1674,selangor,226107.90000000002
P93,sungai besar,selangor,64388,51594,80.13,441,0,2721,43365,67.35,18872,29.31,1352,2.1,0,0,0,0,805,1.25,JAMAL  MD YUNOS,BN,UMNO,4,13984,0,MUSLIMIN YAHAYA,17350,BN,714,selangor,226107.90000000002
P93,sungai besar,selangor,64388,51594,80.13,441,0,2721,43365,67.35,18872,29.31,1352,2.1,0,0,0,0,805,1.25,ASMAWAR SAMAT@SAMAD,PEJUANG,PEJUANG,4,225,0,MUSLIMIN YAHAYA,17350,BN,714,selangor,226107.90000000002
P93,sungai besar,selangor,64388,51594,80.13,441,0,2721,43365,67.35,18872,29.31,1352,2.1,0,0,0,0,805,1.25,MUSLIMIN  YAHAYA,PN,BERSATU,4,19791,1,MUSLIMIN YAHAYA,17350,BN,714,selangor,226107.90000000002
P93,sungai besar,selangor,64388,51594,80.13,441,0,2721,43365,67.35,18872,29.31,1352,2.1,0,0,0,0,805,1.25,SAIPOLYAZAN  MAT  YUSOP,PH,PKR,4,17070,0,MUSLIMIN YAHAYA,17350,BN,714,selangor,226107.90000000002
P94,hulu selangor,selangor,154212,122442,79.4,1424,0,1562,97231,63.05,27743,17.99,23163,15.02,0,0,2838,1.84,3316,2.15,AZLINDA BARONI,BEBAS,BEBAS,6,446,0,JUNE LEOW,40783,PH,13391,selangor,226107.90000000002
P94,hulu selangor,selangor,154212,122442,79.4,1424,0,1562,97231,63.05,27743,17.99,23163,15.02,0,0,2838,1.84,3316,2.15,T MOHAN  THANGARASU,BN,MIC,6,27050,0,JUNE LEOW,40783,PH,13391,selangor,226107.90000000002
P94,hulu selangor,selangor,154212,122442,79.4,1424,0,1562,97231,63.05,27743,17.99,23163,15.02,0,0,2838,1.84,3316,2.15,HARUMAINI OMAR,PEJUANG,PEJUANG,6,1849,0,JUNE LEOW,40783,PH,13391,selangor,226107.90000000002
P94,hulu selangor,selangor,154212,122442,79.4,1424,0,1562,97231,63.05,27743,17.99,23163,15.02,0,0,2838,1.84,3316,2.15,SATHIA PRAKASH NADARAJAN,PH,PKR,6,45261,0,JUNE LEOW,40783,PH,13391,selangor,226107.90000000002
P94,hulu selangor,selangor,154212,122442,79.4,1424,0,1562,97231,63.05,27743,17.99,23163,15.02,0,0,2838,1.84,3316,2.15,HANIZA TALHA,PBM,PBM,6,1013,0,JUNE LEOW,40783,PH,13391,selangor,226107.90000000002
P94,hulu selangor,selangor,154212,122442,79.4,1424,0,1562,97231,63.05,27743,17.99,23163,15.02,0,0,2838,1.84,3316,2.15,HASNIZAN HARUN,PN,BERSATU,6,46823,1,JUNE LEOW,40783,PH,13391,selangor,226107.90000000002
P95,tanjong karang,selangor,62186,51872,83.41,573,94,2180,45520,73.2,10677,17.17,5099,8.2,0,0,0,0,1499,2.41,AZLAN SANI ZAWAWI,PEJUANG,GAGASAN BANGSA,5,3557,0,NOH OMAR,17596,BN,1970,selangor,226107.90000000002
P95,tanjong karang,selangor,62186,51872,83.41,573,94,2180,45520,73.2,10677,17.17,5099,8.2,0,0,0,0,1499,2.41,MOHD ROSNI MASTOL,BEBAS,BEBAS,5,1406,0,NOH OMAR,17596,BN,1970,selangor,226107.90000000002
P95,tanjong karang,selangor,62186,51872,83.41,573,94,2180,45520,73.2,10677,17.17,5099,8.2,0,0,0,0,1499,2.41,KAPTEN (B) DATUK DR ZULKAFPERI HANAPI,PN,BERSATU,5,18054,1,NOH OMAR,17596,BN,1970,selangor,226107.90000000002
P95,tanjong karang,selangor,62186,51872,83.41,573,94,2180,45520,73.2,10677,17.17,5099,8.2,0,0,0,0,1499,2.41,SITI RAHAYU BAHARIN,PH,MUDA,5,12314,0,NOH OMAR,17596,BN,1970,selangor,226107.90000000002
P95,tanjong karang,selangor,62186,51872,83.41,573,94,2180,45520,73.2,10677,17.17,5099,8.2,0,0,0,0,1499,2.41,DATUK HABIBAH MOHD YUSOF,BN,UMNO,5,15874,0,NOH OMAR,17596,BN,1970,selangor,226107.90000000002
P96,kuala selangor,selangor,102737,87685,85.35,1072,0,1002,68895,67.06,12267,11.94,19931,19.4,0,0,0,0,1634,1.59,TENGKU  ZAFRUL TENGKU ABDUL AZIZ,BN,UMNO,4,30031,0,DZULKEFLY AHMAD,29842,PH,8498,selangor,226107.90000000002
P96,kuala selangor,selangor,102737,87685,85.35,1072,0,1002,68895,67.06,12267,11.94,19931,19.4,0,0,0,0,1634,1.59,MOHD SHAID ROSLI,PEJUANG,PEJUANG,4,1778,0,DZULKEFLY AHMAD,29842,PH,8498,selangor,226107.90000000002
P96,kuala selangor,selangor,102737,87685,85.35,1072,0,1002,68895,67.06,12267,11.94,19931,19.4,0,0,0,0,1634,1.59,DZULKEFLY AHMAD,PH,AMANAH,4,31033,1,DZULKEFLY AHMAD,29842,PH,8498,selangor,226107.90000000002
P96,kuala selangor,selangor,102737,87685,85.35,1072,0,1002,68895,67.06,12267,11.94,19931,19.4,0,0,0,0,1634,1.59,MOHD NOOR  MOHD SAHAR,PN,PAS,4,23639,0,DZULKEFLY AHMAD,29842,PH,8498,selangor,226107.90000000002
P97,selayang,selangor,181187,146369,80.78,1188,0,23619,93837,51.79,47435,26.18,32288,17.82,0,0,453,0.25,7175,3.96,ABDUL RASHID  ASARI,PN,BERSATU,5,49154,1,WILLIAM LEONG JEE   KEEN,60158,PH,40657,selangor,226107.90000000002
P97,selayang,selangor,181187,146369,80.78,1188,0,23619,93837,51.79,47435,26.18,32288,17.82,0,0,453,0.25,7175,3.96,CHAN WUN HOONG,BN,MCA,5,19425,0,WILLIAM LEONG JEE   KEEN,60158,PH,40657,selangor,226107.90000000002
P97,selayang,selangor,181187,146369,80.78,1188,0,23619,93837,51.79,47435,26.18,32288,17.82,0,0,453,0.25,7175,3.96,SALLEH AMIRUDDIN,PEJUANG,PEJUANG,5,2584,0,WILLIAM LEONG JEE   KEEN,60158,PH,40657,selangor,226107.90000000002
P97,selayang,selangor,181187,146369,80.78,1188,0,23619,93837,51.79,47435,26.18,32288,17.82,0,0,453,0.25,7175,3.96,MUHAMMAD ZAKI OMAR,BEBAS,BEBAS,5,945,0,WILLIAM LEONG JEE   KEEN,60158,PH,40657,selangor,226107.90000000002
P97,selayang,selangor,181187,146369,80.78,1188,0,23619,93837,51.79,47435,26.18,32288,17.82,0,0,453,0.25,7175,3.96,WILLIAM LEONG,PH,PKR,5,72773,0,WILLIAM LEONG JEE   KEEN,60158,PH,40657,selangor,226107.90000000002
P98,gombak,selangor,206537,0,0,0,0,12729,144473,69.95,22368,10.83,22347,10.82,0,0,1053,0.51,16275,7.88,MOHAMED AZMIN ALI,PN,BERSATU,5,59538,0,MOHAMED AZMIN ALI,75113,PH,48721,selangor,226107.90000000002
P98,gombak,selangor,206537,0,0,0,0,12729,144473,69.95,22368,10.83,22347,10.82,0,0,1053,0.51,16275,7.88,AMIRUDIN SHARI,PH,PKR,5,72267,1,MOHAMED AZMIN ALI,75113,PH,48721,selangor,226107.90000000002
P98,gombak,selangor,206537,0,0,0,0,12729,144473,69.95,22368,10.83,22347,10.82,0,0,1053,0.51,16275,7.88,AZIZ JAMALUDIN MHD TAHIR,PEJUANG,PEJUANG,5,2223,0,MOHAMED AZMIN ALI,75113,PH,48721,selangor,226107.90000000002
P98,gombak,selangor,206537,0,0,0,0,12729,144473,69.95,22368,10.83,22347,10.82,0,0,1053,0.51,16275,7.88,ZULKIFLI AHMAD,BEBAS,BEBAS,5,675,0,MOHAMED AZMIN ALI,75113,PH,48721,selangor,226107.90000000002
P98,gombak,selangor,206537,0,0,0,0,12729,144473,69.95,22368,10.83,22347,10.82,0,0,1053,0.51,16275,7.88,MEGAT ZULKARNAIN  OMARDIN,BN,UMNO,5,30723,0,MOHAMED AZMIN ALI,75113,PH,48721,selangor,226107.90000000002
P99,ampang,selangor,133381,105547,79.13,834,283,29681,68731,51.53,43055,32.28,12885,9.66,0,0,0,0,8696,6.52,RODZIAH ISMAIL,PH,PKR,9,56754,1,ZURAIDA   KAMARUDDIN,54307,PH,41956,selangor,226107.90000000002
P99,ampang,selangor,133381,105547,79.13,834,283,29681,68731,51.53,43055,32.28,12885,9.66,0,0,0,0,8696,6.52,IVONE LOW YI WEN,BN,MCA,9,11509,0,ZURAIDA   KAMARUDDIN,54307,PH,41956,selangor,226107.90000000002
P99,ampang,selangor,133381,105547,79.13,834,283,29681,68731,51.53,43055,32.28,12885,9.66,0,0,0,0,8696,6.52,M RAVEENDRAN,BEBAS,BEBAS,9,148,0,ZURAIDA   KAMARUDDIN,54307,PH,41956,selangor,226107.90000000002
P99,ampang,selangor,133381,105547,79.13,834,283,29681,68731,51.53,43055,32.28,12885,9.66,0,0,0,0,8696,6.52,DATUK ZURAIDA KAMARUDDIN,PBM,PBM,9,4589,0,ZURAIDA   KAMARUDDIN,54307,PH,41956,selangor,226107.90000000002
P99,ampang,selangor,133381,105547,79.13,834,283,29681,68731,51.53,43055,32.28,12885,9.66,0,0,0,0,8696,6.52,DR NURUL ASHIKIN MABAHWI,PEJUANG,PEJUANG,9,2653,0,ZURAIDA   KAMARUDDIN,54307,PH,41956,selangor,226107.90000000002
P99,ampang,selangor,133381,105547,79.13,834,283,29681,68731,51.53,43055,32.28,12885,9.66,0,0,0,0,8696,6.52,LAI WAI CHONG,WARISAN,WARISAN,9,1423,0,ZURAIDA   KAMARUDDIN,54307,PH,41956,selangor,226107.90000000002
P99,ampang,selangor,133381,105547,79.13,834,283,29681,68731,51.53,43055,32.28,12885,9.66,0,0,0,0,8696,6.52,SASHA LYNA ABDUL LATIF,PN,BERSATU,9,27073,0,ZURAIDA   KAMARUDDIN,54307,PH,41956,selangor,226107.90000000002
P99,ampang,selangor,133381,105547,79.13,834,283,29681,68731,51.53,43055,32.28,12885,9.66,0,0,0,0,8696,6.52,MUHAMMAD SHAFIQ IZWAN MOHD YUNOS,BEBAS,BEBAS,9,188,0,ZURAIDA   KAMARUDDIN,54307,PH,41956,selangor,226107.90000000002
P99,ampang,selangor,133381,105547,79.13,834,283,29681,68731,51.53,43055,32.28,12885,9.66,0,0,0,0,8696,6.52,TAN HUA MENG,BEBAS,BEBAS,9,93,0,ZURAIDA   KAMARUDDIN,54307,PH,41956,selangor,226107.90000000002
P100,pandan,selangor,148635,116476,78.36,606,0,48296,59736,40.19,69858,47,11772,7.92,0,0,0,0,0,0,RAFIZI RAMLI,PH,PKR,5,74002,1,DATUK SERI DR WAN AZIZAH WAN ISMAIL,64733,PH,52543,selangor,226107.90000000002
P100,pandan,selangor,148635,116476,78.36,606,0,48296,59736,40.19,69858,47,11772,7.92,0,0,0,0,0,0,ONG TEE KEAT,WARISAN,WARISAN,5,3323,0,DATUK SERI DR WAN AZIZAH WAN ISMAIL,64733,PH,52543,selangor,226107.90000000002
P100,pandan,selangor,148635,116476,78.36,606,0,48296,59736,40.19,69858,47,11772,7.92,0,0,0,0,0,0,MUHAMMAD FARIQUE  ZUBIR ALBAKRI,PN,PAS,5,25706,0,DATUK SERI DR WAN AZIZAH WAN ISMAIL,64733,PH,52543,selangor,226107.90000000002
P100,pandan,selangor,148635,116476,78.36,606,0,48296,59736,40.19,69858,47,11772,7.92,0,0,0,0,0,0,NADIA HANAFIAH,PEJUANG,PEJUANG,5,961,0,DATUK SERI DR WAN AZIZAH WAN ISMAIL,64733,PH,52543,selangor,226107.90000000002
P100,pandan,selangor,148635,116476,78.36,606,0,48296,59736,40.19,69858,47,11772,7.92,0,0,0,0,0,0,LEONG KOK WEE,BN,MCA,5,11664,0,DATUK SERI DR WAN AZIZAH WAN ISMAIL,64733,PH,52543,selangor,226107.90000000002
P101,hulu langat,selangor,166582,138339,83.05,1214,0,14896,105946,63.6,34766,20.87,17758,10.66,0,0,1499,0.9,6630,3.98,MOHD SANY HAMZAN,PH,AMANAH,6,58382,1,HASANUDDIN MOHD YUNUS,49004,PH,25424,selangor,226107.90000000002
P101,hulu langat,selangor,166582,138339,83.05,1214,0,14896,105946,63.6,34766,20.87,17758,10.66,0,0,1499,0.9,6630,3.98,MARKIMIN KOBIRAN,PEJUANG,PEJUANG,6,1655,0,HASANUDDIN MOHD YUNUS,49004,PH,25424,selangor,226107.90000000002
P101,hulu langat,selangor,166582,138339,83.05,1214,0,14896,105946,63.6,34766,20.87,17758,10.66,0,0,1499,0.9,6630,3.98,ABDUL RAHMAN JAAFAR,WARISAN,WARISAN,6,370,0,HASANUDDIN MOHD YUNUS,49004,PH,25424,selangor,226107.90000000002
P101,hulu langat,selangor,166582,138339,83.05,1214,0,14896,105946,63.6,34766,20.87,17758,10.66,0,0,1499,0.9,6630,3.98,JOHAN  ABD AZIZ,BN,UMNO,6,32570,0,HASANUDDIN MOHD YUNUS,49004,PH,25424,selangor,226107.90000000002
